"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","フード","おすすめ","00000003209:フライドポテト","塩味x1","440","1","2026/04/05 18:03:10","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","フード","おすすめ","00000000163:穴子天ぷら","","1100","1","2026/04/05 18:03:10","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","サワー","00000003230:自家製レモンサワー","メガx1","1200","1","2026/04/05 18:03:23","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","ソフトドリンク","00000003761:内臓美人茶","","660","1","2026/04/05 18:42:50","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","ソフトドリンク","00000003761:内臓美人茶","","660","1","2026/04/05 18:42:50","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","フリー","00000000199:スタッフドリンク","","800","1","2026/04/05 18:43:02","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","フリー","00000000199:スタッフドリンク","","800","1","2026/04/05 18:43:02","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","フリー","00000000199:スタッフドリンク","","800","1","2026/04/05 18:43:02","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","フリー","00000000199:スタッフドリンク","","800","1","2026/04/05 18:43:02","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","フリー","00000000199:スタッフドリンク","","800","1","2026/04/05 18:43:02","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/04/05 19:07:33","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/05 19:07:33","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","フード","鰻料理","00000002553:うな重 松","並盛x1","6900","1","2026/04/05 19:24:19","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","ソフトドリンク","00000001164:ジャスミン茶","","550","1","2026/04/05 19:40:41","20:配膳済"
"2026/04/05","日","2026/04/05 17:37:52","2026/04/05 20:19:54","3","45340","34","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/05 19:40:41","20:配膳済"
"2026/04/05","日","2026/04/05 18:37:59","2026/04/05 20:11:54","0","7500","5","ロケットナウ","鰻料理","00000003688:ロケットうな重竹","","5800","1","2026/04/05 18:37:59","20:配膳済"
"2026/04/05","日","2026/04/05 18:37:59","2026/04/05 20:11:54","0","7500","5","ロケットナウ","鰻料理","00000003694:ロケット大盛り","","200","1","2026/04/05 18:37:59","20:配膳済"
"2026/04/05","日","2026/04/05 18:37:59","2026/04/05 20:11:54","0","7500","5","ロケットナウ","鰻料理","00000003693:ロケット肝焼き","","600","1","2026/04/05 18:37:59","20:配膳済"
"2026/04/05","日","2026/04/05 18:37:59","2026/04/05 20:11:54","0","7500","5","ロケットナウ","鰻料理","00000003693:ロケット肝焼き","","600","1","2026/04/05 18:37:59","20:配膳済"
"2026/04/05","日","2026/04/05 18:37:59","2026/04/05 20:11:54","0","7500","5","ロケットナウ","鰻料理","00000003695:ロケットタレ","","300","1","2026/04/05 18:37:59","20:配膳済"
"2026/04/05","日","2026/04/05 19:26:33","2026/04/05 20:29:14","1","9360","4","ドリンク","ビール","00000002049:ハートランド","","900","1","2026/04/05 19:26:49","20:配膳済"
"2026/04/05","日","2026/04/05 19:26:33","2026/04/05 20:29:14","1","9360","4","フード","お通し","00000004006:お通し","","660","1","2026/04/05 19:26:59","20:配膳済"
"2026/04/05","日","2026/04/05 19:26:33","2026/04/05 20:29:14","1","9360","4","ドリンク","ビール","00000002049:ハートランド","","900","1","2026/04/05 19:46:06","20:配膳済"
"2026/04/05","日","2026/04/05 19:26:33","2026/04/05 20:29:14","1","9360","4","フード","鰻料理","00000002553:うな重 松","大盛りx1","6900","1","2026/04/05 19:46:06","20:配膳済"
"2026/04/05","日","2026/04/05 19:31:17","2026/04/05 20:12:09","0","1500","1","ロケットナウ","お弁当","00000003825:ロケットサバの一夜干し弁当","","1500","1","2026/04/05 19:31:17","20:配膳済"
"2026/04/05","日","2026/04/05 20:08:35","2026/04/05 20:12:19","0","1400","2","ロケットナウ","お弁当","00000003826:ロケットとり天弁当","天つゆx1 / 大盛りx1","1200","1","2026/04/05 20:08:35","20:配膳済"
"2026/04/05","日","2026/04/05 20:08:35","2026/04/05 20:12:19","0","1400","2","ロケットナウ","鰻料理","00000003694:ロケット大盛り","","200","1","2026/04/05 20:09:03","20:配膳済"
"2026/04/05","日","2026/04/05 20:16:54","2026/04/05 21:24:50","0","1300","1","ロケットナウ","お弁当","00000003802:ロケット唐揚げ弁当","","1300","1","2026/04/05 20:16:54","20:配膳済"
"2026/04/05","日","2026/04/05 20:17:26","2026/04/05 21:25:00","0","10750","5","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/04/05 20:17:26","20:配膳済"
"2026/04/05","日","2026/04/05 20:17:26","2026/04/05 21:25:00","0","10750","5","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/04/05 20:17:26","20:配膳済"
"2026/04/05","日","2026/04/05 20:17:26","2026/04/05 21:25:00","0","10750","5","ウーバーイーツ","鰻料理","00000004087:uberうな重梅肝焼き","","4900","1","2026/04/05 20:17:26","20:配膳済"
"2026/04/05","日","2026/04/05 20:17:26","2026/04/05 21:25:00","0","10750","5","ウーバーイーツ","鰻料理","00000004087:uberうな重梅肝焼き","","4900","1","2026/04/05 20:17:26","20:配膳済"
"2026/04/05","日","2026/04/05 20:17:26","2026/04/05 21:25:00","0","10750","5","ウーバーイーツ","鰻料理","00000004092:uber大盛り","","200","1","2026/04/05 20:17:26","20:配膳済"
