"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.サブメニュー","D.価格","D.オーダー日時","D.数量","D.オーダーステータス","D.商品"
"No:202500100007353","2026/02/18","水","2026/02/18 20:10:46","2026/02/18 20:45:39","1","4030","5","フード","揚げ物","","1300","2026/02/18 20:12:15","1","20:配膳済","00000001081:チキン南蛮"
"No:202500100007353","2026/02/18","水","2026/02/18 20:10:46","2026/02/18 20:45:39","1","4030","5","フード","揚げ物","","1300","2026/02/18 20:12:15","1","20:配膳済","00000001081:チキン南蛮"
"No:202500100007353","2026/02/18","水","2026/02/18 20:10:46","2026/02/18 20:45:39","1","4030","5","フード","おすすめ","","550","2026/02/18 20:15:44","1","20:配膳済","00000002646:とり天2カン"
"No:202500100007353","2026/02/18","水","2026/02/18 20:10:46","2026/02/18 20:45:39","1","4030","5","フード","一品料理","","220","2026/02/18 20:15:44","1","20:配膳済","00000000144:ライス"
"No:202500100007354","2026/02/19","木","2026/02/19 11:37:38","2026/02/19 12:28:52","2","5500","2","ランチ","ランチ","大盛りx1","2750","2026/02/19 11:38:07","1","20:配膳済","00000003820:鰻玉丼定食"
"No:202500100007354","2026/02/19","木","2026/02/19 11:37:38","2026/02/19 12:28:52","2","5500","2","ランチ","ランチ","大盛りx1","2750","2026/02/19 11:38:07","1","20:配膳済","00000003820:鰻玉丼定食"
"No:202500100007355","2026/02/19","木","2026/02/19 11:38:51","2026/02/19 19:06:27","0","1500","1","ロケットナウ","お弁当","","1500","2026/02/19 11:38:51","1","20:配膳済","00000003685:ロケットチキン南蛮弁当"
"No:202500100007356","2026/02/19","木","2026/02/19 11:58:21","2026/02/19 12:19:21","1","1800","1","ランチ","ランチ","大盛りx1","1800","2026/02/19 11:58:21","1","20:配膳済","00000004031:とんかつ定食"
"No:202500100007357","2026/02/19","木","2026/02/19 12:03:30","2026/02/19 12:23:50","1","1800","1","ランチ","ランチ","並盛x1","1800","2026/02/19 12:05:01","1","20:配膳済","00000004031:とんかつ定食"
"No:202500100007358","2026/02/19","木","2026/02/19 12:06:44","2026/02/19 12:35:58","2","2300","2","ランチ","ランチ","大盛りx1","1200","2026/02/19 12:06:44","1","20:配膳済","00000001786:サバ定食"
"No:202500100007358","2026/02/19","木","2026/02/19 12:06:44","2026/02/19 12:35:58","2","2300","2","ランチ","ランチ","天つゆx1 / 並盛x1","1100","2026/02/19 12:06:44","1","20:配膳済","00000004027:とり天定食"
"No:202500100007359","2026/02/19","木","2026/02/19 12:13:05","2026/02/19 12:46:36","2","3600","2","ランチ","ランチ","並盛x1","1800","2026/02/19 12:13:30","1","20:配膳済","00000002463:海鮮丼"
"No:202500100007359","2026/02/19","木","2026/02/19 12:13:05","2026/02/19 12:46:36","2","3600","2","ランチ","ランチ","並盛x1","1800","2026/02/19 12:13:30","1","20:配膳済","00000004031:とんかつ定食"
"No:202500100007360","2026/02/19","木","2026/02/19 12:13:10","2026/02/19 12:33:50","1","1800","1","ランチ","ランチ","並盛x1","1800","2026/02/19 12:13:30","1","20:配膳済","00000004030:お刺身定食"
"No:202500100007361","2026/02/19","木","2026/02/19 12:15:02","2026/02/19 12:44:59","2","2700","2","ランチ","ランチ","大盛りx1","1500","2026/02/19 12:15:57","1","20:配膳済","00000004034:穴子天丼定食"
"No:202500100007361","2026/02/19","木","2026/02/19 12:15:02","2026/02/19 12:44:59","2","2700","2","ランチ","ランチ","並盛x1","1200","2026/02/19 12:15:57","1","20:配膳済","00000001786:サバ定食"
"No:202500100007362","2026/02/19","木","2026/02/19 12:35:22","2026/02/19 13:17:24","2","3300","2","ランチ","ランチ","大盛りx1","1800","2026/02/19 12:37:09","1","20:配膳済","00000004029:カキフライ定食"
"No:202500100007362","2026/02/19","木","2026/02/19 12:35:22","2026/02/19 13:17:24","2","3300","2","ランチ","ランチ","大盛りx1","1500","2026/02/19 12:37:09","1","20:配膳済","00000004034:穴子天丼定食"
"No:202500100007363","2026/02/19","木","2026/02/19 12:45:46","2026/02/19 13:23:06","2","8800","4","ランチ","ランチ","大盛りx1","3300","2026/02/19 12:46:43","1","20:配膳済","00000002567:うな重 梅 定食"
"No:202500100007363","2026/02/19","木","2026/02/19 12:45:46","2026/02/19 13:23:06","2","8800","4","ランチ","ランチ","大盛りx1","3300","2026/02/19 12:46:43","1","20:配膳済","00000002567:うな重 梅 定食"
"No:202500100007363","2026/02/19","木","2026/02/19 12:45:46","2026/02/19 13:23:06","2","8800","4","フード","おすすめ","","1100","2026/02/19 12:46:43","1","20:配膳済","00000000163:穴子天ぷら"
"No:202500100007363","2026/02/19","木","2026/02/19 12:45:46","2026/02/19 13:23:06","2","8800","4","フード","おすすめ","","1100","2026/02/19 12:46:43","1","20:配膳済","00000000163:穴子天ぷら"
"No:202500100007364","2026/02/19","木","2026/02/19 12:47:05","2026/02/19 13:22:18","2","2300","2","ランチ","ランチ","明太マヨx1 / 大盛りx1","1100","2026/02/19 12:48:32","1","20:配膳済","00000004027:とり天定食"
"No:202500100007364","2026/02/19","木","2026/02/19 12:47:05","2026/02/19 13:22:18","2","2300","2","ランチ","ランチ","並盛x1","1200","2026/02/19 12:48:32","1","20:配膳済","00000003135:チキン南蛮定食"
"No:202500100007365","2026/02/19","木","2026/02/19 12:49:08","2026/02/19 13:15:45","1","1950","2","ランチ","ランチ","並盛x1","1800","2026/02/19 12:49:36","1","20:配膳済","00000004030:お刺身定食"
"No:202500100007365","2026/02/19","木","2026/02/19 12:49:08","2026/02/19 13:15:45","1","1950","2","ランチ","サイドメニュー","","150","2026/02/19 12:49:36","1","20:配膳済","00000004042:納豆"
"No:202500100007366","2026/02/19","木","2026/02/19 12:53:30","2026/02/19 13:21:20","0","1200","1","ランチ","ランチ","並盛x1","1200","2026/02/19 12:53:30","1","20:配膳済","00000001786:サバ定食"
"No:202500100007367","2026/02/19","木","2026/02/19 13:54:24","2026/02/19 13:55:35","2","2400","2","ランチ","ランチ","並盛x1","1200","2026/02/19 13:54:24","1","20:配膳済","00000002484:豚しゃぶ定食"
"No:202500100007367","2026/02/19","木","2026/02/19 13:54:24","2026/02/19 13:55:35","2","2400","2","ランチ","ランチ","並盛x1","1200","2026/02/19 13:54:24","1","20:配膳済","00000002484:豚しゃぶ定食"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","コース","コース","","2200","2026/02/19 18:06:32","1","20:配膳済","00000004214:単品飲み放題"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","コース","コース","","2200","2026/02/19 18:06:32","1","20:配膳済","00000004214:単品飲み放題"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","コース","コース","","2200","2026/02/19 18:06:32","1","20:配膳済","00000004214:単品飲み放題"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","お通し","","660","2026/02/19 19:04:23","1","20:配膳済","00000004006:お通し"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","お通し","","660","2026/02/19 19:04:23","1","20:配膳済","00000004006:お通し"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","お通し","","660","2026/02/19 19:04:23","1","20:配膳済","00000004006:お通し"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","おすすめ","","1210","2026/02/19 19:14:11","1","20:配膳済","00000004208:白子ポン酢"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","","3600","2026/02/19 19:14:11","1","20:配膳済","00000000288:ﾊｰﾌうなぎ白焼き"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","","600","2026/02/19 19:14:11","1","20:配膳済","00000002558:肝焼き"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","","600","2026/02/19 19:14:11","1","20:配膳済","00000002558:肝焼き"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","","600","2026/02/19 19:14:11","1","20:配膳済","00000002558:肝焼き"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","おすすめ","塩味x1","440","2026/02/19 20:33:21","1","20:配膳済","00000003209:フライドポテト"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","おすすめ","","770","2026/02/19 20:33:21","1","20:配膳済","00000004245:アンコウ唐揚げ"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","並盛x1","4200","2026/02/19 21:43:54","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","並盛x1","4200","2026/02/19 21:43:54","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007368","2026/02/19","木","2026/02/19 18:06:32","2026/02/19 21:49:44","3","29000","16","フード","鰻料理","並盛x1","4200","2026/02/19 21:43:54","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","お通し","","660","2026/02/19 18:07:03","1","20:配膳済","00000004006:お通し"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","お通し","","660","2026/02/19 18:07:03","1","20:配膳済","00000004006:お通し"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","ビール","","900","2026/02/19 19:24:57","1","20:配膳済","00000000012:スーパードライ 瓶"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","ビール","","900","2026/02/19 19:24:57","1","20:配膳済","00000000012:スーパードライ 瓶"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","おすすめ","","1500","2026/02/19 19:30:13","1","20:配膳済","00000003771:ハラミ焼き"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","お刺身","三点２人前x1","2200","2026/02/19 19:30:13","1","20:配膳済","00000001072:お刺身盛合せ"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","おすすめ","","1210","2026/02/19 19:30:13","1","20:配膳済","00000004208:白子ポン酢"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","鰻料理","","3600","2026/02/19 19:30:13","1","20:配膳済","00000000288:ﾊｰﾌうなぎ白焼き"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","揚げ物","","1100","2026/02/19 20:28:45","1","20:配膳済","00000000192:タコの唐揚げ"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","焼き物","","1800","2026/02/19 20:28:45","1","20:配膳済","00000000066:ぎんだら焼"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","サラダ","","1100","2026/02/19 20:28:45","1","20:配膳済","00000001075:チョレギサラダ"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","サワー","普通x1","900","2026/02/19 20:28:59","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","サワー","普通x1","900","2026/02/19 20:29:21","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","サワー","普通x1","900","2026/02/19 21:00:16","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","サワー","普通x1","900","2026/02/19 21:00:16","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","鰻料理","","4500","2026/02/19 21:04:33","1","20:配膳済","00000002556:う巻 特"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","フード","おすすめ","","1100","2026/02/19 21:04:33","1","20:配膳済","00000000163:穴子天ぷら"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","サワー","普通x1","900","2026/02/19 21:43:01","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007369","2026/02/19","木","2026/02/19 18:07:03","2026/02/19 21:47:20","2","26630","19","ドリンク","サワー","普通x1","900","2026/02/19 21:43:01","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007370","2026/02/19","木","2026/02/19 18:54:04","2026/02/19 19:03:37","0","1100","1","TO/出前","揚げ物","","1100","2026/02/19 18:54:04","1","20:配膳済","00000003106:TO)牡蠣フライ(2個)"
"No:202500100007371","2026/02/19","木","2026/02/19 19:08:14","2026/02/19 21:16:08","0","1200","1","ロケットナウ","お弁当","","1200","2026/02/19 19:08:26","1","20:配膳済","00000003686:ロケット生姜焼き弁当"
"No:202500100007372","2026/02/19","木","2026/02/19 19:36:11","2026/02/19 20:34:58","1","1100","1","フード","フリー","","1100","2026/02/19 19:36:11","1","20:配膳済","00000000104:フードフリー1"
"No:202500100007373","2026/02/19","木","2026/02/19 20:03:19","2026/02/19 21:16:17","0","6860","2","ウーバーイーツ","鰻料理","","3430","2026/02/19 20:03:19","1","20:配膳済","00000004189:梅肝重30％オフ"
"No:202500100007373","2026/02/19","木","2026/02/19 20:03:19","2026/02/19 21:16:17","0","6860","2","ウーバーイーツ","鰻料理","","3430","2026/02/19 20:03:19","1","20:配膳済","00000004189:梅肝重30％オフ"
"No:202500100007374","2026/02/19","木","2026/02/19 20:11:22","2026/02/19 21:16:32","0","1300","1","ロケットナウ","お弁当","","1300","2026/02/19 20:11:22","1","20:配膳済","00000003802:ロケット唐揚げ弁当"
"No:202500100007375","2026/02/20","金","2026/02/19 22:33:24","2026/02/19 22:34:06","0","2000","1","フード","フリー","","2000","2026/02/19 22:33:54","1","20:配膳済","00000000105:フードフリー2"
"No:202500100007376","2026/02/20","金","2026/02/20 10:52:19","2026/02/20 11:15:35","1","0","0","ランチ","ランチ","並盛x1","0","2026/02/20 10:52:52","0","30:キャンセル済","00000002565:うな重 松 定食"
"No:202500100007377","2026/02/20","金","2026/02/20 11:38:10","2026/02/20 12:08:23","1","1800","1","ランチ","ランチ","大盛りx1","1800","2026/02/20 11:39:00","1","20:配膳済","00000004031:とんかつ定食"
"No:202500100007378","2026/02/20","金","2026/02/20 11:48:49","2026/02/20 12:11:33","1","1100","1","ランチ","ランチ","天つゆx1 / 大盛りx1","1100","2026/02/20 11:49:40","1","20:配膳済","00000004027:とり天定食"
"No:202500100007379","2026/02/20","金","2026/02/20 11:50:17","2026/02/20 12:13:18","1","1200","1","ランチ","ランチ","並盛x1","1200","2026/02/20 11:50:28","1","20:配膳済","00000003135:チキン南蛮定食"
"No:202500100007380","2026/02/20","金","2026/02/20 11:52:18","2026/02/20 12:08:09","1","1100","1","ランチ","ランチ","天つゆx1 / 大盛りx1","1100","2026/02/20 11:53:10","1","20:配膳済","00000004027:とり天定食"
"No:202500100007381","2026/02/20","金","2026/02/20 11:58:51","2026/02/20 12:14:54","1","1100","1","ランチ","ランチ","天つゆx1 / 大盛りx1","1100","2026/02/20 11:58:51","1","20:配膳済","00000004027:とり天定食"
"No:202500100007382","2026/02/20","金","2026/02/20 12:07:34","2026/02/20 17:05:51","0","4400","1","ウォルト","鰻料理","","4400","2026/02/20 12:07:34","1","20:配膳済","00000004123:woltうな重梅"
