H.伝票番号,H.曜日,H.伝票発行日,H.テーブル番号,H.客数（合計）,H.小計,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.帳票集計対象商品,D.商品,D.価格,D.数量,D.オーダー担当者,D.オーダー日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
No:202500100002663,金,2025/08/08 16:55:53,000000004:T4,11,0,68,ドリンク,サワー,Yes,00000000118:すりおろし白桃サワー,0,0,0102:店長,2025/08/08 18:37:02,0101:オーナー,2025/08/08 18:40:43,30:キャンセル済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,1,フード,サラダ,Yes,00000000429:ホタテといくらのカルパッチョ,1000,1,0103:社員,2025/08/08 17:10:43,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,2,フード,サラダ,Yes,00000000224:しらすのパスタ,1280,1,0103:社員,2025/08/08 17:10:43,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,3,フード,おつまみ,Yes,00000000022:タコわさび,450,1,0103:社員,2025/08/08 17:10:43,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,4,フード,逸品料理,Yes,00000000209:ネギ塩牛タン,1080,1,0103:社員,2025/08/08 17:10:43,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,5,フード,焼き物,Yes,00000000192:焼鳥七点盛り合わせ,950,1,0103:社員,2025/08/08 17:10:43,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,6,フード,サラダ,Yes,00000000463:なすの南蛮漬け,590,1,0103:社員,2025/08/08 17:10:43,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,7,ドリンク,サワー,Yes,00000000113:レモンサワー,450,1,0103:社員,2025/08/08 17:40:16,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,8,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/08 17:45:46,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,9,ドリンク,ハイボール,Yes,00000000105:知多ハイボール,850,1,0103:社員,2025/08/08 18:08:17,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,10,ドリンク,梅酒,Yes,00000000130:南高梅酒,450,1,0103:社員,2025/08/08 18:08:17,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,11,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 18:20:46,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,12,ドリンク,梅酒,Yes,00000000130:南高梅酒,450,1,0104:アルバイト,2025/08/08 18:37:55,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,13,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,14,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,15,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,16,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,17,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,18,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,19,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,20,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,21,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,22,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 16:55:53,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,23,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,24,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,25,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,26,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,27,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,28,ドリンク,サワー,Yes,00000000115:白桃サワー,450,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,29,ドリンク,サワー,Yes,00000000113:レモンサワー,450,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,30,ドリンク,サワー,Yes,00000000113:レモンサワー,450,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,31,ドリンク,ソフトドリンク,Yes,00000000167:ジンジャーエール,350,1,0103:社員,2025/08/08 17:05:39,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,32,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0104:アルバイト,2025/08/08 17:06:45,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,33,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0104:アルバイト,2025/08/08 17:06:45,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,34,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 17:06:45,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,35,フード,逸品料理,Yes,00000000208:手作り小籠包,630,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,36,フード,逸品料理,Yes,00000000205:手作りジャンボ餃子,380,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,37,フード,サラダ,Yes,00000000020:気まくれ海鮮サラダ,780,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,38,フード,焼き物,Yes,00000000194:イカの一夜干し,680,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,39,フード,焼き物,Yes,00000000192:焼鳥七点盛り合わせ,950,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,40,フード,逸品料理,Yes,00000000211:明太だし巻き卵,680,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,41,フード,逸品料理,Yes,00000000423:蒸しエビ餃子,630,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,42,フード,サラダ,Yes,00000000221:レバーの唐揚げ,590,1,0103:社員,2025/08/08 17:13:23,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,43,フード,おつまみ,Yes,00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り,680,1,0104:アルバイト,2025/08/08 17:20:08,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,44,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 17:20:51,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,45,フード,逸品料理,Yes,00000000205:手作りジャンボ餃子,380,1,0104:アルバイト,2025/08/08 17:30:12,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,46,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 17:30:41,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,47,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 17:30:41,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,48,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 17:30:41,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,49,フード,焼き物,Yes,00000000194:イカの一夜干し,680,1,0104:アルバイト,2025/08/08 17:34:33,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,50,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/08 17:35:48,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,51,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/08 17:35:48,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,52,ドリンク,サワー,Yes,00000000113:レモンサワー,450,1,0102:店長,2025/08/08 17:35:48,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,53,ドリンク,マッコリ,Yes,00000000157:ソウルマッコリ,420,1,0102:店長,2025/08/08 17:35:48,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,54,フード,おつまみ,Yes,00000000023:梅水晶,450,1,0104:アルバイト,2025/08/08 17:52:52,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,55,フード,サラダ,Yes,00000000428:パリパリチーズ,600,1,0104:アルバイト,2025/08/08 17:52:52,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,56,ドリンク,サワー,Yes,00000000415:スイカサワー,480,1,0104:アルバイト,2025/08/08 18:01:54,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,57,ドリンク,サワー,Yes,00000000415:スイカサワー,480,1,0104:アルバイト,2025/08/08 18:01:54,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,58,ドリンク,ソフトドリンク,Yes,00000000169:マンゴージュース,350,1,0104:アルバイト,2025/08/08 18:01:54,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,59,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 18:01:54,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,60,フード,サラダ,Yes,00000000224:しらすのパスタ,1280,1,0103:社員,2025/08/08 18:19:29,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,61,ドリンク,サワー,Yes,00000000118:すりおろし白桃サワー,450,1,0102:店長,2025/08/08 18:37:13,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,62,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0102:店長,2025/08/08 18:37:13,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,63,ドリンク,サワー,Yes,00000000113:レモンサワー,450,1,0102:店長,2025/08/08 18:37:21,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,64,フード,揚げ物,Yes,00000000057:若鶏唐揚げ,560,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,65,フード,刺身,Yes,00000000075:サーモン,680,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,66,フード,焼き物,Yes,00000000191:鶏ハツ,190,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,67,フード,焼き物,Yes,00000000191:鶏ハツ,190,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,68,フード,焼き物,Yes,00000000191:鶏ハツ,190,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,69,フード,焼き物,Yes,00000000034:ネギマ串,130,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,70,フード,焼き物,Yes,00000000034:ネギマ串,130,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,71,フード,焼き物,Yes,00000000034:ネギマ串,130,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,72,フード,お通し,Yes,00000000430:その他,150,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,73,フード,サラダ,Yes,00000000020:気まくれ海鮮サラダ,780,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,74,フード,サラダ,Yes,00000000460:タコとトマトの大葉マリネ,890,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,75,フード,逸品料理,Yes,00000000208:手作り小籠包,630,1,0101:オーナー,2025/08/08 17:11:06,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,76,フード,デザート,Yes,00000000071:アイス(バニラ),420,1,0103:社員,2025/08/08 17:44:48,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,77,フード,サラダ,Yes,00000000224:しらすのパスタ,1280,1,0103:社員,2025/08/08 17:47:31,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,78,フード,揚げ物,Yes,00000000434:ししゃも大葉巻き,880,1,0103:社員,2025/08/08 17:47:31,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,79,ドリンク,サワー,Yes,00000000118:すりおろし白桃サワー,450,1,0102:店長,2025/08/08 18:37:02,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,80,ドリンク,サワー,Yes,00000000118:すりおろし白桃サワー,450,1,0102:店長,2025/08/08 18:37:02,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,81,ドリンク,ハイボール,Yes,00000000105:知多ハイボール,850,1,0103:社員,2025/08/08 18:49:21,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,82,フード,逸品料理,Yes,00000000421:ソーセージ盛り合わせ,680,1,0104:アルバイト,2025/08/08 18:52:07,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,83,ドリンク,ハイボール,Yes,00000000105:知多ハイボール,850,1,0104:アルバイト,2025/08/08 18:52:07,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,84,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/08 18:58:17,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,85,ドリンク,サワー,Yes,00000000113:レモンサワー,450,1,0102:店長,2025/08/08 18:58:17,, ,20:配膳済
No:202500100002664,金,2025/08/08 16:55:53,000000004:T4,11,49275,86,フード,デザート,Yes,00000000071:アイス(バニラ),420,1,0104:アルバイト,2025/08/08 19:00:49,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,1,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 18:45:40,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,2,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/08 18:45:40,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,3,ドリンク,焼酎,Yes,00000000151:泡盛)残波,500,1,0104:アルバイト,2025/08/08 18:47:49,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,4,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 18:47:49,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,5,フード,サラダ,Yes,00000000222:甘辛だれのズッキーニ肉,980,1,0104:アルバイト,2025/08/08 18:49:44,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,6,フード,揚げ物,Yes,00000000057:若鶏唐揚げ,0,0,0104:アルバイト,2025/08/08 18:49:44,0104:アルバイト,2025/08/08 18:54:07,30:キャンセル済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,7,フード,おつまみ,Yes,00000000219:よだれ鶏,680,1,0104:アルバイト,2025/08/08 18:49:44,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,8,フード,刺身,Yes,00000000436:桜ユッケ,780,1,0104:アルバイト,2025/08/08 18:49:44,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,9,フード,サラダ,Yes,00000000221:レバーの唐揚げ,590,1,0104:アルバイト,2025/08/08 18:54:17,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,10,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/08 19:01:00,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,11,ドリンク,サワー,Yes,00000000443:ジノンレモンサワー,460,1,0103:社員,2025/08/08 19:02:32,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,12,フード,逸品料理,Yes,00000000421:ソーセージ盛り合わせ,680,1,0104:アルバイト,2025/08/08 19:15:46,, ,20:配膳済
No:202500100002665,金,2025/08/08 18:45:40,000000016:T16,2,7557,13,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0104:アルバイト,2025/08/08 19:15:46,, ,20:配膳済
No:202500100002666,金,2025/08/08 18:52:10,000000014:T14,9,36400,1,コース,コース,Yes,00000000408:3800円コース,3800,1,0101:オーナー,2025/08/08 18:52:10,, ,20:配膳済
No:202500100002666,金,2025/08/08 18:52:10,000000014:T14,9,36400,2,コース,コース,Yes,00000000408:3800円コース,3800,1,0101:オーナー,2025/08/08 18:52:10,, ,20:配膳済
No:202500100002666,金,2025/08/08 18:52:10,000000014:T14,9,36400,3,コース,コース,Yes,00000000408:3800円コース,3800,1,0101:オーナー,2025/08/08 18:52:10,, ,20:配膳済
No:202500100002666,金,2025/08/08 18:52:10,000000014:T14,9,36400,4,コース,コース,Yes,00000000408:3800円コース,3800,1,0101:オーナー,2025/08/08 18:52:10,, ,20:配膳済
